amt,zip,lat,long,city_pop,unix_time,merch_lat,merch_long,is_fraud,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel,gender_M
61.23,33844,28.0758,-81.5929,33804,1325713066,27.704959,-80.713229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1545.65,1844,42.728,-71.181,47249,1325713079,43.318089,-70.893614,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
50.91,32960,27.633000000000003,-80.4031,105638,1325713116,28.030625,-80.553203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11.03,20036,38.9087,-77.0414,601723,1325713314,38.839436,-77.62733,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115.45,22810,38.8089,-78.7776,863,1325713325,38.340635,-79.292734,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84.22,52535,40.8626,-91.9534,888,1325713359,40.744347,-91.802473,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
78.18,49440,43.2326,-86.2492,128715,1325713377,42.577939,-86.242661,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
47.93,43985,40.0113,-80.9701,128,1325713389,40.082675,-81.154097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39.0,91321,34.3795,-118.523,34882,1325713436,33.523544,-119.27055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
134.1,48221,42.426,-83.15,673342,1325713440,43.238783000000005,-82.991478,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14.67,21208,39.3764,-76.729,33917,1325713442,38.780047,-75.93485799999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17.65,46254,39.849,-86.272,910148,1325713477,39.724918,-86.73570500000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
144.94,63010,38.4305,-90.387,35439,1325713478,39.04423,-89.498053,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60.97,22311,38.832,-77.12,321490,1325713568,38.072543,-76.832822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
86.09,85020,33.5623,-112.0559,1312922,1325713576,33.954712,-111.883967,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77.15,54441,44.6437,-90.1031,828,1325713589,44.052009000000005,-90.926689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
187.37,99033,47.2271,-117.0819,895,1325713749,47.324704,-117.5106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11.25,55046,44.4477,-93.4252,5211,1325713763,45.234794,-94.179831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
50.78,62661,39.6704,-89.8588,1213,1325713799,39.943816,-89.21515699999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.7,79252,34.2956,-99.7494,3202,1325713858,34.281442,-99.275184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4.02,74633,36.6966,-96.7869,471,1325713874,36.526382,-96.897054,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
77.6,65072,38.2911,-92.7059,1847,1325713876,37.673936,-92.438673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
125.06,28901,35.1959,-83.8228,5354,1325713898,34.388469,-82.826392,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6.71,59871,45.8433,-113.8748,218,1325713920,45.156741,-113.382615,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22.46,73134,35.6174,-97.5583,640470,1325713949,34.73267,-98.41774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
79.17,13304,43.2237,-75.1612,1684,1325713997,43.836306,-75.296048,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.64,43985,40.0113,-80.9701,128,1325714044,39.142115,-81.074536,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
27.04,87558,36.6659,-105.4694,606,1325714047,37.481903,-105.621449,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.12,97132,45.3099,-122.9685,28278,1325714119,46.248458,-122.690474,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3.47,79252,34.2956,-99.7494,3202,1325714122,33.888866,-98.954435,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1.08,73719,36.9412,-98.2458,83,1325714128,36.698861,-98.466686,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
227.69,18433,41.5744,-75.5881,6508,1325714129,41.279149,-75.591796,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.45,33710,27.7898,-82.7243,341043,1325714232,28.617628000000003,-83.422944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
112.55,97034,45.4093,-122.6847,42817,1325714300,45.115532,-123.137364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.23,76578,30.592,-97.2893,1766,1325714351,30.180088,-97.581362,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
70.88,24970,37.7418,-80.4626,4575,1325714360,37.675784,-80.99210500000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45.94,31567,31.6143,-82.7243,782,1325714403,31.892025,-82.200152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18.87,66941,39.7562,-98.4462,242,1325714414,40.465394,-97.812145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71.59,78631,30.2816,-99.241,2395,1325714480,29.513696000000003,-99.088707,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
67.71,28901,35.1959,-83.8228,5354,1325714490,35.53791,-83.337264,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
56.11,5084,43.7185,-72.4439,140,1325714507,43.367081,-72.45984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9.79,87035,34.9889,-106.0609,7268,1325714563,35.420413,-105.719273,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
21.08,27522,36.1124,-78.6476,12335,1325714611,37.104812,-78.114938,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87.35,45801,40.7641,-84.0973,86954,1325714621,40.213091,-84.720141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30.4,15484,39.8936,-79.7856,328,1325714645,40.8807,-79.521902,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
75.9,55001,44.8696,-92.8234,2916,1325714687,44.194725,-92.080679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17.39,86329,34.5189,-112.2523,1179,1325714953,35.038499,-111.291312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40.47,33510,27.9551,-82.2966,79613,1325715007,27.235664,-82.563146,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
722.18,15665,40.3359,-79.6607,1472,1325715009,40.346282,-79.59966999999999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.33,37754,36.115,-84.0438,4729,1325715030,35.678372,-84.891101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30.75,90650,33.9056,-118.0818,105549,1325715034,32.918251,-118.187245,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27.7,19149,40.0369,-75.0664,1526206,1325715114,40.014255,-74.335779,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38.87,78631,30.2816,-99.241,2395,1325715180,29.436607,-98.727962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23.42,16048,41.0472,-79.8089,139,1325715243,40.488053,-79.613906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
898.81,15665,40.3359,-79.6607,1472,1325715247,41.126312,-80.513488,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
212.49,77026,29.7972,-95.3288,2906700,1325715258,29.506141,-94.947807,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
158.65,73027,35.8985,-97.2607,1493,1325715287,36.380204,-97.42682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71.75,45808,40.8314,-83.9758,349,1325715519,40.207305,-83.588369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54.61,16314,41.5205,-80.0573,5507,1325715536,41.356972,-80.125422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16.15,36758,32.6176,-86.9475,1412,1325715562,31.624823,-86.719573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142.89,39157,32.4122,-90.1207,24645,1325715578,31.574813,-89.91810600000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
102.77,70808,30.4066,-91.1468,378909,1325715695,31.252068,-91.912763,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62.29,48438,42.9147,-83.4845,6951,1325715695,42.938243,-82.95664599999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83.63,5084,43.7185,-72.4439,140,1325715735,44.05966,-73.29531899999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60.5,14425,42.958,-77.3083,10717,1325715761,43.412172,-77.284257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1001.63,15665,40.3359,-79.6607,1472,1325715764,39.911297,-80.626808,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144.1,66941,39.7562,-98.4462,242,1325715844,39.755508,-98.322533,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75.35,59014,45.2857,-108.9082,1446,1325715883,46.154115,-109.739964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1.9,12419,41.8467,-74.1038,722,1325715919,42.276664,-73.276381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38.49,36617,30.7145,-88.0918,270712,1325716030,30.774888,-88.802996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.99,75703,32.2768,-95.3031,144160,1325716128,32.46387,-95.613591,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19.69,63021,38.577,-90.5255,92608,1325716173,38.09598,-90.098192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
127.76,76366,33.6751,-98.6576,2317,1325716229,34.674620000000004,-99.399522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
19.03,93529,37.7773,-119.0825,633,1325716286,38.39875,-118.66003700000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24.51,32323,29.8826,-84.5964,217,1325716312,30.726389,-84.33637900000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10.39,31563,31.6489,-82.1982,1324,1325716329,32.015698,-82.601995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
172.31,72042,34.2853,-91.3336,5161,1325716384,34.83113,-91.675877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.14,17929,40.6284,-76.195,1606,1325716450,41.073829,-75.56220400000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260.35,7439,41.0767,-74.5982,2456,1325716465,41.879964,-75.17263299999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
512.29,84003,40.3928,-111.7941,42384,1325716469,40.453564,-111.665277,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.18,72583,36.3924,-91.9932,1679,1325716496,37.120897,-91.80629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.83,7005,40.9115,-74.414,15269,1325716504,41.794112,-75.137445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33.44,29939,32.6786,-81.2455,302,1325716524,32.855565000000006,-80.35226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51.4,21750,39.6991,-78.1762,3766,1325716527,39.84855,-78.441226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
74.16,5084,43.7185,-72.4439,140,1325716624,43.002883,-72.802617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49.61,99783,64.7556,-165.6723,145,1325716624,65.347667,-165.91454199999998,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
86.15,45801,40.7641,-84.0973,86954,1325716643,41.150843,-84.35199200000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
55.23,16839,41.0036,-78.1104,489,1325716653,41.218018,-78.818342,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3.08,78584,26.4215,-99.0025,18128,1325716780,27.343817,-98.701593,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18.2,66018,38.9462,-94.9714,5760,1325716792,39.911161,-94.902358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150.92,29911,32.9413,-81.1807,1725,1325716815,33.114028000000005,-81.69033,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
180.63,35776,34.6689,-86.2296,3395,1325717014,35.534171,-86.549337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
77.75,13647,44.6087,-74.9732,69,1325717054,45.469862,-74.521204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.93,5461,44.3346,-73.098,4542,1325717138,43.735226,-73.07688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45.98,94015,37.6787,-122.478,107941,1325717370,37.507889,-123.325095,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.79,33040,24.6557,-81.3824,32891,1325717371,23.78236,-81.972962,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4.9,17041,40.2236,-76.538,213,1325717415,39.779936,-77.438305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98.93,54154,44.8755,-88.1555,5548,1325717430,45.062309,-88.884576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
57.62,82514,43.0048,-108.8964,1645,1325717471,43.259457,-109.896251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.75,42273,37.2048,-86.8592,443,1325717485,37.081969,-87.273134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55.87,57756,43.3526,-102.5411,1126,1325717526,43.564503,-102.2299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
151.5,83646,43.6498,-116.4306,84106,1325717531,43.451701,-116.680404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.82,78248,29.5894,-98.5201,1595797,1325717539,29.688861,-98.829282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5.39,12986,44.232,-74.4905,6120,1325717580,45.21751,-74.56043100000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
123.06,35049,33.9778,-86.5598,3996,1325717709,33.403348,-87.265599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
147.59,6365,41.5224,-71.9934,4720,1325717715,40.964845,-71.23708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
91.69,35022,33.3224,-86.9657,71463,1325717784,34.264686,-87.891684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12.06,64114,38.9621,-94.5959,545147,1325717808,38.081427000000005,-94.748753,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.1,64058,39.1412,-94.3515,123373,1325717843,39.488613,-94.936008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42.17,62856,37.9943,-88.9417,324,1325717844,38.774335,-88.77010899999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25.35,12575,41.4575,-74.1659,2258,1325717868,41.124408,-74.804843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
65.59,13615,44.0577,-76.0196,1271,1325717903,44.884732,-76.386628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.56,29320,34.9572,-81.9916,530,1325717916,35.42381,-81.06479,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.4,16048,41.0472,-79.8089,139,1325718027,41.939088,-78.908913,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9.86,64019,38.7897,-93.8702,2368,1325718041,38.879818,-92.991455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54.53,15923,40.3673,-79.1605,1770,1325718049,40.447648,-78.367077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
60.64,35049,33.9778,-86.5598,3996,1325718082,33.301587,-86.35882600000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
96.01,56068,43.8295,-93.8282,1087,1325718130,44.578181,-92.947241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.52,83643,44.6255,-116.4493,129,1325718168,43.790854,-116.570514,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
87.73,76665,31.929,-97.6443,2526,1325718200,32.834846,-98.055442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39.42,75661,32.6205,-94.2,2807,1325718259,32.734873,-94.50044,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
295.26,99783,64.7556,-165.6723,145,1325718388,64.445035,-166.080207,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
53.99,44265,41.0109,-81.2977,51,1325718497,41.882963,-80.326388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.44,14816,42.1939,-76.7361,520,1325718718,42.129723,-75.983582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13.05,23937,36.9688,-78.5615,1970,1325718775,36.001695,-79.10718299999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.33,95528,40.507,-123.9743,1139,1325718783,39.578954,-124.964071,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.71,15217,40.4308,-79.9205,687276,1325718884,40.558754,-79.787767,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5.09,77379,30.0377,-95.5326,316665,1325718911,30.867265000000003,-95.809689,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
185.64,62926,37.3712,-89.1349,2263,1325718912,37.100337,-88.954886,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6.62,62668,39.5723,-90.2379,1512,1325718916,40.11187,-90.268802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14.81,53801,42.9207,-91.0685,878,1325719068,43.565449,-91.003752,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
153.69,87313,35.7206,-108.0271,5662,1325719086,36.059099,-108.191705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6.93,84540,38.9999,-109.615,46,1325719110,39.816318,-108.90975,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49.32,75452,33.4044,-96.2238,4090,1325719138,32.579498,-96.319737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463.98,50314,41.603,-93.633,222785,1325719210,41.538186,-94.090183,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
632.25,7750,40.333,-73.9809,3279,1325719215,39.623898,-73.66449300000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
83.17,75452,33.4044,-96.2238,4090,1325719216,33.192321,-95.614071,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,28659,36.2017,-81.1286,21134,1325719261,36.728421,-80.26428,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.44,40820,36.7558,-83.1838,581,1325719319,36.096655,-82.345327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.24,84735,37.7175,-112.4777,258,1325719335,37.178363,-112.077684,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4.2,38761,33.4783,-90.5142,2870,1325719504,34.40012,-90.604221,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
18.0,78584,26.4215,-99.0025,18128,1325719536,25.647838,-98.42522,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87.39,17088,40.3087,-76.2963,823,1325719544,40.721736,-77.157934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
58.19,72529,36.3011,-91.5281,4726,1325719615,36.95112,-91.270163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50.64,59710,45.1939,-112.0568,286,1325719630,44.973686,-111.699267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.11,94015,37.6787,-122.478,107941,1325719641,38.643905,-121.892516,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86.86,35811,34.7789,-86.5438,190178,1325719672,34.444956,-87.43625300000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7.57,45150,39.1657,-84.23299999999999,31394,1325719677,39.990699,-83.368298,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.15,99160,48.8878,-118.2105,149,1325719724,48.078338,-119.143344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.79,67232,37.6395,-97.1714,409656,1325719738,36.905057,-97.803626,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
55.84,28117,35.584,-80.8685,69793,1325719759,34.694357000000004,-81.72208499999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7.96,25442,39.3716,-77.8229,1925,1325719913,39.086236,-78.251604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.14,49854,46.0062,-86.2555,6469,1325719913,45.603190000000005,-87.128988,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.25,13367,43.7893,-75.4156,8830,1325720091,43.131886,-76.28613399999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.7,76248,32.9276,-97.2489,95035,1325720102,32.659385,-96.899851,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
106.55,64114,38.9621,-94.5959,545147,1325720167,39.367249,-95.55134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.81,15484,39.8936,-79.7856,328,1325720181,40.356767,-79.464011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.36,25213,38.5072,-81.89,5512,1325720197,38.138473,-82.69021500000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
130.25,46143,39.596,-86.1309,78968,1325720295,39.942097,-86.381209,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.24,84540,38.9999,-109.615,46,1325720313,39.197854,-108.646062,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
206.46,12986,44.232,-74.4905,6120,1325720363,43.312156,-75.26223,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.57,32960,27.633000000000003,-80.4031,105638,1325720383,27.269286,-80.27220200000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.32,20895,39.0298,-77.0793,19054,1325720470,39.403968,-77.829791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3.48,10463,40.8798,-73.9067,1382480,1325720507,40.990309,-74.89717399999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2.75,21619,38.9583,-76.2842,5848,1325720591,38.591685,-75.69407700000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6.51,76248,32.9276,-97.2489,95035,1325720638,32.730641,-97.638459,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
64.05,28659,36.2017,-81.1286,21134,1325720673,37.017457,-80.784113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099.99,15665,40.3359,-79.6607,1472,1325720696,40.578351,-79.72757800000001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64.27,45801,40.7641,-84.0973,86954,1325720702,40.007748,-83.340173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54.14,47451,38.8938,-86.5246,1228,1325720779,39.687539,-87.426681,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51.98,49854,46.0062,-86.2555,6469,1325720800,46.938849,-86.415399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.64,47110,38.097,-86.1723,350,1325720868,38.951893,-85.71865799999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.58,55065,44.5274,-93.0196,1201,1325720950,44.600872,-92.054428,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
590.09,44233,41.2419,-81.7453,7646,1325721102,40.380699,-82.697935,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95.72,10463,40.8798,-73.9067,1382480,1325721210,41.65147,-74.815578,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
53.42,16858,41.0001,-78.2357,3688,1325721232,40.375155,-78.912204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60.19,60958,41.0646,-87.5917,2135,1325721268,41.764303000000005,-86.77336899999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83.1,36009,31.571,-86.2743,2566,1325721314,31.386995,-85.405528,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
63.68,59710,45.1939,-112.0568,286,1325721371,45.949419,-113.02275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
95.88,13304,43.2237,-75.1612,1684,1325721422,42.964492,-75.081994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136.08,14733,42.1239,-79.1895,3833,1325721479,42.95636,-79.805348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3.94,22968,38.2586,-78.4074,9815,1325721481,37.911041,-78.077915,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
60.14,22719,38.5095,-78.2638,395,1325721506,38.896386,-78.575437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16.14,85020,33.5623,-112.0559,1312922,1325721514,33.351328,-112.406605,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18.17,99783,64.7556,-165.6723,145,1325721549,65.44709399999999,-165.446843,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
57.46,72524,35.8184,-91.3375,376,1325721570,35.979187,-90.385556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
47.93,71960,34.4596,-93.6743,1383,1325721656,34.390699,-93.594148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92.65,13367,43.7893,-75.4156,8830,1325721735,43.179837,-75.09098900000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.48,23860,37.2876,-77.295,31970,1325721749,36.490158,-77.945293,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77.49,98238,48.34,-122.3456,85,1325721750,48.646398,-121.617024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38.29,79413,33.5466,-101.8871,254282,1325721782,33.544769,-101.126427,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40.37,77358,30.5354,-95.4532,4993,1325721792,30.833732,-95.018569,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.23,31563,31.6489,-82.1982,1324,1325721870,32.008595,-81.960512,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.08,43330,40.813,-83.4196,118,1325722113,40.934285,-83.333827,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
153.59,80436,39.7532,-105.6356,565,1325722195,40.240834,-105.896159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
45.72,16839,41.0036,-78.1104,489,1325722217,40.417323,-77.190373,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.81,13615,44.0577,-76.0196,1271,1325722248,45.025483,-75.48424200000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30.76,95537,40.7268,-124.2174,276,1325722362,41.410551,-123.920402,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.7,57340,43.7588,-97.8712,355,1325722392,44.583852,-97.904345,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48.79,73034,35.6665,-97.4798,116001,1325722608,36.574682,-97.030313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5.65,30257,33.141,-84.1759,4138,1325722679,32.659634999999994,-83.998354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
45.84,29320,34.9572,-81.9916,530,1325722750,34.845,-82.392624,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
143.39,15727,40.5503,-79.3237,168,1325722838,40.390525,-78.54831899999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
31.83,40820,36.7558,-83.1838,581,1325722875,37.448285,-82.545508,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
134.29,21865,38.2833,-75.8465,470,1325722876,39.01274,-75.623912,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
61.95,72047,35.2087,-92.2123,969,1325722916,36.081476,-92.173097,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
