amt,zip,lat,long,city_pop,unix_time,merch_lat,merch_long,is_fraud,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel,gender_M
50.93,82063,41.0539,-106.0763,100,1325796708,41.080515000000005,-107.071467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.4,64114,38.9621,-94.5959,545147,1325796749,38.739163,-95.369981,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51.89,59014,45.2857,-108.9082,1446,1325796766,44.697691,-109.702653,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4.1,58579,47.1709,-100.7944,1190,1325796771,47.755703,-101.62702,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11.15,96776,20.0271,-155.3697,1490,1325796781,20.965633,-154.816771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.9,32323,29.8826,-84.5964,217,1325796793,30.034193,-83.868706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7.37,14120,43.0498,-78.851,45100,1325796801,43.545048,-78.526794,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18.75,49895,46.3535,-86.6345,765,1325796840,47.232739,-87.08155699999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.48,47451,38.8938,-86.5246,1228,1325796869,38.852687,-87.36815899999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
269.8,10463,40.8798,-73.9067,1382480,1325796905,40.285254,-73.15326999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75.2,3601,43.196000000000005,-72.3001,477,1325796981,43.092702,-72.165392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
87.06,5654,44.1554,-72.4847,970,1325797002,43.844172,-71.598247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13.94,63021,38.577,-90.5255,92608,1325797014,37.889073,-89.861267,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
58.04,31042,32.8088,-83.17399999999999,1841,1325797038,33.643833,-83.028423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
66.22,23303,37.9073,-75.5089,741,1325797124,37.669707,-76.15345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
60.79,71277,32.955,-92.587,1758,1325797171,32.425951,-92.61143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32.4,31771,31.2462,-83.6549,5666,1325797208,30.98582,-83.745464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48.39,57732,44.3566,-103.6999,1979,1325797265,44.185927,-103.35969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.75,75858,31.3833,-95.0619,43,1325797333,30.847972,-95.375059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71.76,15077,40.6025,-80.3863,198,1325797343,41.565266,-81.067679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.61,29455,32.8357,-79.8217,20478,1325797356,32.680538,-79.045138,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
138.76,55606,47.8342,-90.0476,272,1325797372,47.667249,-90.577275,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
8.89,91321,34.3795,-118.523,34882,1325797408,34.342868,-118.541171,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.99,14037,42.8112,-78.4481,1166,1325797415,43.081816,-77.943441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.34,64019,38.7897,-93.8702,2368,1325797478,38.994976,-94.295957,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15.92,65354,38.6547,-92.8929,628,1325797543,37.99078,-92.865294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17.73,22046,38.8856,-77.1802,116155,1325797600,38.784948,-77.74573199999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45.57,95629,38.5234,-120.6763,832,1325797601,37.760758,-120.166155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10.48,44223,41.1464,-81.5107,47772,1325797676,40.168485,-81.379452,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
76.86,55771,48.1439,-92.8561,1680,1325797725,48.261897,-92.640984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9.9,31771,31.2462,-83.6549,5666,1325797775,30.397348,-83.48758199999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6.08,7747,40.4109,-74.238,30770,1325797801,39.858389,-75.174295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55.21,31771,31.2462,-83.6549,5666,1325797884,31.830858000000003,-83.97358100000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
42.41,65354,38.6547,-92.8929,628,1325797925,39.441632,-92.299478,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
22.24,68438,40.6267,-96.7456,142,1325797927,41.541313,-96.390918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.32,17051,40.5046,-77.7186,4653,1325798045,40.974197,-78.131685,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
73.29,74074,36.1043,-97.0609,55345,1325798053,36.240231,-96.642823,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
95.82,40336,37.6858,-83.9862,13061,1325798088,38.465053000000005,-84.74375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.49,59448,48.2777,-112.8456,743,1325798139,47.495389,-112.627812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55.33,78214,29.3641,-98.4924,1595797,1325798157,29.374599,-99.329926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112.13,68638,41.36600000000001,-98.0054,1749,1325798181,41.633443,-98.091361,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14.77,76050,32.2779,-97.2351,5875,1325798199,32.50936,-97.170263,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88.19,24983,37.5802,-80.5248,2443,1325798369,38.143897,-79.758753,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
56.81,50421,42.8511,-93.62,3032,1325798379,42.231439,-93.925097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
39.93,53801,42.9207,-91.0685,878,1325798433,42.082324,-91.201513,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15.83,56548,47.3551,-96.798,771,1325798437,46.562269,-96.136634,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
531.99,28659,36.2017,-81.1286,21134,1325798531,35.611807,-81.453737,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.27,25526,38.4257,-81.9943,21902,1325798579,37.516713,-82.65226899999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
73.8,78631,30.2816,-99.241,2395,1325798624,29.922209,-99.786865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77.96,27249,36.1183,-79.5685,12486,1325798643,36.720079,-78.859183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74.79,45808,40.8314,-83.9758,349,1325798681,40.740077,-84.513481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40.1,31632,30.9416,-83.3574,10295,1325798693,31.455163,-82.364626,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41.79,68881,41.4193,-99.3844,73,1325798805,42.089729,-99.091834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46.74,38761,33.4783,-90.5142,2870,1325798954,33.521488,-89.934127,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
68.75,85020,33.5623,-112.0559,1312922,1325799068,32.597443,-111.568223,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
116.23,94015,37.6787,-122.478,107941,1325799165,37.495677,-122.339284,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77.04,16362,41.4798,-79.9403,1102,1325799198,41.95264,-79.627501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
143.45,33710,27.7898,-82.7243,341043,1325799204,28.263656,-83.281482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.7,75662,32.3836,-94.8653,24536,1325799245,31.652863,-94.176905,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.98,82514,43.0048,-108.8964,1645,1325799260,43.13197,-108.913431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80.5,37849,36.0435,-84.04,25459,1325799486,36.390815,-83.265273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.76,71762,33.3398,-92.7442,2501,1325799653,33.165992,-93.445484,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6.51,49621,44.8605,-85.8138,3096,1325799896,45.007227,-86.089055,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
89.85,84002,40.3207,-110.436,302,1325799900,40.641211,-109.949445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
89.88,19007,40.1159,-74.8536,21125,1325800078,41.10181,-74.406534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.92,42273,37.2048,-86.8592,443,1325800093,37.229548,-86.604249,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.43,33872,27.4703,-81.4872,50835,1325800098,28.343792,-80.491637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54.37,14510,42.6835,-77.8664,4895,1325800100,43.315169,-77.03205600000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99.1,75858,31.3833,-95.0619,43,1325800159,30.526177,-95.376991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19.7,76578,30.592,-97.2893,1766,1325800160,30.587257,-96.830908,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101.09,91206,34.1556,-118.2322,172817,1325800184,35.055825,-118.492974,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
63.76,73754,36.385,-98.0727,1078,1325800336,36.628024,-97.919691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84.46,16839,41.0036,-78.1104,489,1325800403,41.087197,-78.88895600000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79.04,12460,42.4069,-74.1528,277,1325800406,42.082126,-74.888573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71.73,39073,32.153,-90.1217,19685,1325800471,33.139681,-90.829507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.81,77007,29.7736,-95.4034,2906700,1325800488,29.613621,-95.151544,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77.53,54441,44.6437,-90.1031,828,1325800490,44.494807,-90.521104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
60.08,28073,35.1836,-81.4552,5621,1325800533,34.728776,-81.684069,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51.12,72011,34.5091,-92.4828,4074,1325800550,33.815644,-92.456952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11.56,49259,42.3703,-84.2485,2523,1325800564,42.66027,-84.158377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.42,28423,34.3091,-78.3372,2290,1325800645,34.330690000000004,-77.64743,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10.84,24070,37.3696,-80.1284,1363,1325800669,36.436852,-81.11879,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15.74,64019,38.7897,-93.8702,2368,1325800678,39.531594,-94.764894,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
148.51,76050,32.2779,-97.2351,5875,1325800704,33.203072,-97.812088,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12.56,34112,26.1184,-81.7361,276002,1325800717,25.964069,-81.641308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22.14,70003,29.9975,-90.2146,137067,1325800826,30.647683,-89.366623,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
158.25,99033,47.2271,-117.0819,895,1325800870,47.256899,-117.561177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87.38,62360,39.8153,-91.2627,1656,1325800874,39.478405,-92.144045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
54.28,15557,39.9373,-79.1865,3684,1325800935,40.661102,-80.11719699999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
379.7,64114,38.9621,-94.5959,545147,1325800976,39.240328000000005,-93.675372,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
67.11,18246,40.954,-76.1747,143,1325801019,40.729708,-75.850011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141.26,67545,38.1485,-98.6408,215,1325801030,38.702358,-99.441913,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161.64,34112,26.1184,-81.7361,276002,1325801059,25.949268,-82.059344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
62.03,20687,38.0828,-76.3477,313,1325801113,38.496397,-76.64223199999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39.87,57374,43.7557,-97.5936,343,1325801182,43.504058,-97.938318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19.05,26237,38.8564,-80.158,571,1325801218,38.263074,-80.10284,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
158.29,11978,40.8295,-72.6473,3255,1325801232,40.827136,-72.499701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.17,33872,27.4703,-81.4872,50835,1325801259,26.936027000000003,-81.93515,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37.53,68463,40.8731,-96.1528,1517,1325801271,41.853409,-95.560645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12.32,45638,38.5294,-82.6654,21635,1325801315,37.807013,-81.81737700000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
33.62,63453,40.4931,-91.8912,519,1325801332,41.285896,-92.087641,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30.88,41836,37.2692,-82.9161,798,1325801377,37.439981,-83.568854,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
60.22,66020,39.3391,-95.0999,1442,1325801443,38.890413,-95.535499,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8.56,82063,41.0539,-106.0763,100,1325801480,40.26709,-105.247274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24.0,35554,33.9315,-87.6194,1186,1325801482,33.64354,-87.903425,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.0,95528,40.507,-123.9743,1139,1325801487,40.538866,-123.471956,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27.35,35229,33.4629,-86.7904,493806,1325801528,33.803232,-86.833403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4.87,64686,39.7417,-93.6289,271,1325801696,40.197601,-93.823936,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.68,77338,30.0041,-95.2825,194500,1325801697,29.235878000000003,-96.206053,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
139.15,18103,40.5891,-75.4645,166081,1325801745,40.962887,-75.40182800000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
118.0,10604,41.0592,-73.7395,11250,1325801758,41.293703,-74.737612,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
67.82,12460,42.4069,-74.1528,277,1325801788,42.511993,-74.32561899999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.03,78040,27.5155,-99.4986,248858,1325801960,28.375956,-99.739275,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
22.95,58765,48.8856,-103.0098,248,1325802024,48.733099,-103.997494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
80.08,20895,39.0298,-77.0793,19054,1325802095,39.037616,-76.192387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
106.21,72165,35.5762,-91.4539,111,1325802109,34.674609999999994,-91.012869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78.41,95148,37.3304,-121.7913,973849,1325802120,37.746296,-121.72152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29.38,82901,41.606,-109.23,27971,1325802170,41.251792,-108.336332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
119.2,52535,40.8626,-91.9534,888,1325802175,40.244367,-91.10057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139.07,38060,35.2229,-89.5518,9496,1325802198,34.790289,-89.99027199999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9.81,20687,38.0828,-76.3477,313,1325802202,37.483416,-76.542918,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
185.65,71960,34.4596,-93.6743,1383,1325802221,34.467059000000006,-92.834315,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.43,90650,33.9056,-118.0818,105549,1325802238,33.587744,-117.696914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
258.54,35049,33.9778,-86.5598,3996,1325802307,34.828875,-86.302643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
62.01,49826,46.3481,-87.0436,137,1325802321,46.158353000000005,-87.834517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9.82,68859,41.4972,-98.7858,509,1325802359,42.083747,-98.634758,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.02,62424,39.0319,-88.4074,2092,1325802445,38.740198,-87.998936,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9.86,53120,42.8035,-88.4092,9679,1325802463,42.109874,-88.267921,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
47.46,53924,43.4987,-90.2796,1360,1325802496,42.760826,-90.606122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9.23,12534,42.247,-73.7552,17867,1325802552,43.166521,-73.154207,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13.41,94569,38.046,-122.1866,198,1325802624,38.643404,-121.456994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
267.13,95453,39.047,-122.9328,11256,1325802632,39.12545,-122.676064,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4.35,73034,35.6665,-97.4798,116001,1325802662,36.551031,-97.188442,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4.9,11217,40.6816,-73.9798,2504700,1325802735,41.270062,-74.887876,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.64,87035,34.9889,-106.0609,7268,1325802770,34.478914,-106.537265,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9.12,63010,38.4305,-90.387,35439,1325802911,37.538147,-90.264171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5.33,44483,41.2639,-80.8164,75903,1325802943,41.066878,-80.954262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.73,55046,44.4477,-93.4252,5211,1325803006,45.25489,-92.77579,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
83.86,97476,42.825,-124.4409,217,1325803084,43.604851,-123.810639,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
67.51,61272,41.2153,-90.9879,1504,1325803188,42.136634,-90.188156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6.54,15449,39.9636,-79.7853,184,1325803345,40.116453,-78.950891,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39.48,46143,39.596,-86.1309,78968,1325803412,38.939951,-86.23196800000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11.94,35049,33.9778,-86.5598,3996,1325803492,34.040388,-85.990261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
55.08,12419,41.8467,-74.1038,722,1325803528,41.936788,-74.18781800000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25.54,44233,41.2419,-81.7453,7646,1325803530,41.558497,-81.01543199999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.47,71960,34.4596,-93.6743,1383,1325803574,34.968727,-93.101018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3.06,35131,33.7367,-86.1619,4159,1325803620,34.078144,-86.430593,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
13.19,84532,38.5677,-109.5271,9772,1325803661,39.013094,-110.06539,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7.64,1257,42.1001,-73.3611,2121,1325803665,41.456739,-73.788178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26.13,33956,26.529,-82.0916,3776,1325803672,27.353851,-82.398347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24.04,24983,37.5802,-80.5248,2443,1325803770,37.477331,-80.947636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
56.35,24927,38.388000000000005,-79.9906,365,1325803775,38.613596,-80.629533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
95.71,5084,43.7185,-72.4439,140,1325803804,43.291509000000005,-72.152068,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
33.56,35776,34.6689,-86.2296,3395,1325803828,33.848423,-86.69122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18.25,78248,29.5894,-98.5201,1595797,1325803876,29.101938,-98.887356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13.94,38079,36.3846,-89.4649,5577,1325803915,35.615573,-90.091659,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
132.73,53129,42.9373,-87.9943,13973,1325803965,43.234179,-88.97191099999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39.74,67232,37.6395,-97.1714,409656,1325804026,38.311285,-97.069952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
95.95,31042,32.8088,-83.17399999999999,1841,1325804208,33.171,-82.469245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1067.73,98665,45.6892,-122.6616,299480,1325804232,45.240503,-122.320118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
170.64,33470,26.7383,-80.27600000000001,26551,1325804367,26.461662,-80.226673,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.91,53120,42.8035,-88.4092,9679,1325804395,42.875007,-88.025501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
93.83,51632,40.7491,-95.038,7297,1325804436,40.290791,-94.735794,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8.1,69165,41.1558,-101.136,1789,1325804456,41.561849,-100.7002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41.08,43102,39.6251,-82.7552,4512,1325804467,40.558556,-82.39348199999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23.09,37849,36.0435,-84.04,25459,1325804506,35.307948,-83.104558,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
283.1,7439,41.0767,-74.5982,2456,1325804552,40.315272,-73.809102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42.0,75092,33.6372,-96.6184,46563,1325804575,33.849382,-96.38803,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97.79,19007,40.1159,-74.8536,21125,1325804705,40.542178,-73.95035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.96,16314,41.5205,-80.0573,5507,1325804728,42.367203,-80.964076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7.15,54154,44.8755,-88.1555,5548,1325804734,44.755764,-88.035799,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
121.25,1843,42.6911,-71.1605,76383,1325804886,42.597545,-71.677336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
49.28,62067,38.9318,-89.9618,2401,1325804997,39.544039,-90.212629,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.42,29809,33.413000000000004,-81.69,2206,1325805041,33.544287,-80.993436,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
162.38,97014,45.67100000000001,-121.8686,1288,1325805105,46.455353,-121.326879,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40.96,73754,36.385,-98.0727,1078,1325805294,35.992746000000004,-98.296792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.55,49628,44.5995,-86.2141,372,1325805408,44.650707,-86.180953,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38.15,36749,32.5104,-86.8138,1089,1325805489,33.482032000000004,-86.786774,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.09,55046,44.4477,-93.4252,5211,1325805494,43.450539,-93.875742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
65.51,25526,38.4257,-81.9943,21902,1325805506,38.975686,-82.11083199999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33.02,62424,39.0319,-88.4074,2092,1325805509,39.422511,-89.055307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6.26,84003,40.3928,-111.7941,42384,1325805541,39.461906,-110.893713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55.04,24970,37.7418,-80.4626,4575,1325805566,38.161905,-79.876743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.19,91321,34.3795,-118.523,34882,1325805661,34.641338,-117.797295,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50.9,75092,33.6372,-96.6184,46563,1325805702,34.217618,-95.624947,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150.95,13647,44.6087,-74.9732,69,1325805760,43.723086,-74.446875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.31,90650,33.9056,-118.0818,105549,1325805769,33.990532,-118.888485,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.16,59448,48.2777,-112.8456,743,1325805863,48.212132,-112.352332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.04,46254,39.849,-86.272,910148,1325805903,39.993594,-86.685322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22.71,70056,29.8872,-90.0331,55581,1325806006,29.89093,-90.936461,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
126.47,6024,42.0158,-73.2913,647,1325806044,42.239741,-73.419317,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.09,16858,41.0001,-78.2357,3688,1325806044,41.045547,-79.047427,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
76.17,14778,42.2701,-78.6847,1453,1325806066,42.80225,-78.530054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.31,12410,42.074,-74.453,397,1325806103,42.317544,-75.008561,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
64.6,61335,41.173,-89.2187,532,1325806308,41.413344,-89.915307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
91.57,64470,40.1362,-95.2138,1631,1325806328,41.069739,-96.183395,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9.86,28314,35.0583,-79.008,238602,1325806331,34.263791,-79.746502,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
105.95,65072,38.2911,-92.7059,1847,1325806426,38.4169,-92.113681,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.28,31605,30.946,-83.2474,94325,1325806451,31.633411,-83.728014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.02,76578,30.592,-97.2893,1766,1325806501,30.334927,-97.179927,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116.76,28659,36.2017,-81.1286,21134,1325806584,35.904989,-81.004462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
184.85,83646,43.6498,-116.4306,84106,1325806615,44.303702,-116.375004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
187.52,16858,41.0001,-78.2357,3688,1325806647,41.035058,-78.931108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.39,45638,38.5294,-82.6654,21635,1325806781,38.964105,-83.05736800000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
59.74,25442,39.3716,-77.8229,1925,1325806806,39.124946,-77.12406999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.3,42211,36.802,-87.8286,13422,1325806833,36.478769,-87.44498,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
